08/10/2020,00:56:04	-38.70271	145.33894	42	0.0	3	2.1	272
08/10/2020,00:57:07	-38.70327	145.33891	12	0.0	4	2.0	241
08/10/2020,00:58:04	-38.70365	145.33856	28	0.0	4	2.0	274
08/10/2020,01:00:04	-38.70470	145.33859	-8	3.7	3	2.1	272
08/10/2020,01:01:29	-38.70541	145.33877	60	0.0	3	2.1	251
08/10/2020,01:03:28	-38.70635	145.33865	18	0.0	4	2.0	259
08/10/2020,01:04:32	-38.70691	145.33865	-6	0.0	3	2.1	292
08/10/2020,01:16:31	-38.71289	145.33827	-76	0.0	3	2.2	231
08/10/2020,10:07:06	-38.51031	145.15046	2	0.0	5	2.2	254
08/10/2020,11:00:19	-38.50994	145.15030	38	0.0	4	2.3	234
08/10/2020,12:21:33	-38.50993	145.15020	10	0.0	4	3.1	173
09/10/2020,03:11:35	-38.51009	145.14998	12	0.0	3	1.4	193
09/10/2020,03:12:37	-38.51039	145.14988	-0	0.0	3	1.4	219
09/10/2020,03:13:18	-38.50987	145.15010	8	0.0	3	1.4	196
09/10/2020,03:14:10	-38.51014	145.15000	0	0.0	3	1.4	148
09/10/2020,03:15:08	-38.51034	145.15032	-0	0.0	2	2.1	260
09/10/2020,03:16:06	-38.51023	145.15025	26	0.0	3	1.4	290
09/10/2020,03:17:07	-38.51021	145.15031	20	0.0	2	2.2	307
09/10/2020,03:18:08	-38.51017	145.15027	20	0.0	3	1.4	298
09/10/2020,03:19:09	-38.51014	145.15033	14	0.0	3	1.4	258
09/10/2020,03:20:09	-38.51018	145.15019	14	0.0	2	2.1	262
09/10/2020,03:21:09	-38.51013	145.15022	26	0.0	3	1.4	281
09/10/2020,03:22:08	-38.51010	145.15032	8	0.0	3	1.4	290
09/10/2020,03:23:09	-38.51048	145.14965	14	3.7	3	1.4	231
09/10/2020,03:24:16	-38.51016	145.14909	22	0.0	3	1.4	256
09/10/2020,03:25:09	-38.50969	145.14903	22	0.0	3	1.4	254
09/10/2020,03:26:10	-38.50997	145.14904	24	0.0	2	2.1	208
09/10/2020,03:27:08	-38.50991	145.14906	2	0.0	3	1.4	205
09/10/2020,03:28:09	-38.50975	145.14906	2	0.0	2	2.1	210
09/10/2020,03:29:09	-38.51007	145.14904	-0	0.0	2	2.0	211
09/10/2020,03:30:10	-38.50974	145.14899	22	0.0	3	2.0	222
09/10/2020,03:31:10	-38.51001	145.14897	22	0.0	2	2.0	180
09/10/2020,03:32:13	-38.50947	145.14849	8	3.7	3	2.0	239
09/10/2020,03:33:11	-38.50928	145.14762	12	3.7	3	2.0	199
09/10/2020,03:34:10	-38.50928	145.14763	32	0.0	3	2.0	200
09/10/2020,03:35:10	-38.50608	145.14686	26	48.2	2	2.3	214
09/10/2020,03:36:25	-38.50645	145.14809	-2	3.7	3	2.0	201
09/10/2020,03:37:10	-38.50661	145.14808	10	3.7	3	2.0	220
